,Date,State,Confirmed,Deceased,Recovered,State_Name
2898,11-May-20,HP,1,0,0,Himachal Pradesh
2899,11-May-20,HR,27,1,37,Haryana
2900,11-May-20,JH,4,0,0,Jharkhand
2901,11-May-20,JK,18,1,44,Jammu and Kashmir
2902,11-May-20,KA,14,0,4,Karnataka
2903,11-May-20,KL,7,0,0,Kerala
2904,11-May-20,LA,0,0,1,Ladakh
2905,11-May-20,LD,0,0,0,Lakshadweep
2906,11-May-20,MH,1230,36,587,Maharashtra
2907,11-May-20,ML,0,0,0,Meghalaya
2908,11-May-20,MN,0,0,0,Manipur
2909,11-May-20,MP,171,6,71,Madhya Pradesh
2910,11-May-20,MZ,0,0,0,Mizoram
2911,11-May-20,NL,0,0,0,Nagaland
2912,11-May-20,OR,38,0,17,Odisha
2913,11-May-20,PB,54,0,2,Punjab
2914,11-May-20,PY,0,0,0,Puducherry
2915,11-May-20,RJ,174,5,83,Rajasthan
2916,11-May-20,SK,0,0,0,Sikkim
2917,11-May-20,TG,79,0,50,Telangana
2918,11-May-20,TN,798,6,92,Tamil Nadu
2919,11-May-20,TR,0,0,0,Tripura
2920,11-May-20,TT,3592,81,1579,Total
2921,11-May-20,UN,0,0,0,State Unassigned
2922,11-May-20,UP,106,1,105,Uttar Pradesh
2923,11-May-20,UT,0,0,0,Uttarakhand
2924,11-May-20,WB,124,5,82,West Bengal
2925,11-Oct-20,AN,13,0,20,Andaman and Nicobar Islands
2926,11-Oct-20,AP,5210,30,5509,Andhra Pradesh
2927,11-Oct-20,AR,149,1,197,Arunachal Pradesh
2928,11-Oct-20,AS,396,5,1227,Assam
2929,11-Oct-20,BR,1302,2,1217,Bihar
2930,11-Oct-20,CH,85,1,125,Chandigarh
2931,11-Oct-20,CT,2114,18,2117,Chhattisgarh
2932,11-Oct-20,DD,0,0,0,Daman and Diu
2933,11-Oct-20,DL,2780,29,3057,Delhi
2934,11-Oct-20,DN,11,0,9,Dadra and Nagar Haveli and Daman and Diu
2935,11-Oct-20,GA,432,8,426,Goa
2936,11-Oct-20,GJ,1181,9,1413,Gujarat
2937,11-Oct-20,HP,164,2,190,Himachal Pradesh
2938,11-Oct-20,HR,1065,7,1162,Haryana
2939,11-Oct-20,JH,574,3,766,Jharkhand
2940,11-Oct-20,JK,569,9,890,Jammu and Kashmir
2941,11-Oct-20,KA,9523,75,10107,Karnataka
2942,11-Oct-20,KL,9347,25,8924,Kerala
2943,11-Oct-20,LA,22,0,64,Ladakh
2944,11-Oct-20,LD,0,0,0,Lakshadweep
2945,11-Oct-20,MH,10792,305,10461,Maharashtra
2946,11-Oct-20,ML,139,1,97,Meghalaya
2947,11-Oct-20,MN,234,3,198,Manipur
2948,11-Oct-20,MP,1575,25,1985,Madhya Pradesh
2949,11-Oct-20,MZ,13,0,26,Mizoram
2950,11-Oct-20,NL,70,0,49,Nagaland
2951,11-Oct-20,OR,2546,16,3342,Odisha
2952,11-Oct-20,PB,656,35,1098,Punjab
2953,11-Oct-20,PY,308,4,337,Puducherry
2954,11-Oct-20,RJ,2144,14,2072,Rajasthan
2955,11-Oct-20,SK,39,1,104,Sikkim
2956,11-Oct-20,TG,1717,5,2103,Telangana
2957,11-Oct-20,TN,5015,65,5005,Tamil Nadu
2958,11-Oct-20,TR,199,2,285,Tripura
2959,11-Oct-20,TT,67789,813,71565,Total
2960,11-Oct-20,UN,0,0,0,State Unassigned
2961,11-Oct-20,UP,3267,41,3417,Uttar Pradesh
2962,11-Oct-20,UT,526,13,456,Uttarakhand
2963,11-Oct-20,WB,3612,59,3110,West Bengal
2964,11-Sep-20,AN,29,0,36,Andaman and Nicobar Islands
2965,11-Sep-20,AP,9999,77,11069,Andhra Pradesh
2966,11-Sep-20,AR,153,1,121,Arunachal Pradesh
2967,11-Sep-20,AS,2534,16,2628,Assam
2968,11-Sep-20,BR,1710,12,2187,Bihar
2969,11-Sep-20,CH,305,3,269,Chandigarh
2970,11-Sep-20,CT,2963,25,1268,Chhattisgarh
2971,11-Sep-20,DD,0,0,0,Daman and Diu
2972,11-Sep-20,DL,4266,21,2754,Delhi
2973,11-Sep-20,DN,25,0,39,Dadra and Nagar Haveli and Daman and Diu
2974,11-Sep-20,GA,555,8,473,Goa
2975,11-Sep-20,GJ,1344,16,1240,Gujarat
2976,11-Sep-20,HP,318,5,158,Himachal Pradesh
2977,11-Sep-20,HR,2388,25,1820,Haryana
2978,11-Sep-20,JH,961,15,1213,Jharkhand
2979,11-Sep-20,JK,1578,9,474,Jammu and Kashmir
2980,11-Sep-20,KA,9464,130,12545,Karnataka
2981,11-Sep-20,KL,2988,14,1326,Kerala
2982,11-Sep-20,LA,51,2,21,Ladakh
2983,11-Sep-20,LD,0,0,0,Lakshadweep
2984,11-Sep-20,MH,24886,442,14308,Maharashtra
2985,11-Sep-20,ML,151,4,47,Meghalaya
2986,11-Sep-20,MN,109,0,209,Manipur
2987,11-Sep-20,MP,2240,30,1651,Madhya Pradesh
2988,11-Sep-20,MZ,20,0,40,Mizoram
2989,11-Sep-20,NL,310,0,10,Nagaland
2990,11-Sep-20,OR,3996,14,4061,Odisha
2991,11-Sep-20,PB,2473,63,1402,Punjab
2992,11-Sep-20,PY,490,12,394,Puducherry
2993,11-Sep-20,RJ,1660,15,1488,Rajasthan
2994,11-Sep-20,SK,17,4,16,Sikkim
2995,11-Sep-20,TG,2426,13,2324,Telangana
2996,11-Sep-20,TN,5519,77,6006,Tamil Nadu
2997,11-Sep-20,TR,559,5,262,Tripura
2998,11-Sep-20,TT,97655,1202,81456,Total
2999,11-Sep-20,UN,0,0,0,State Unassigned
3000,11-Sep-20,UP,7016,76,5936,Uttar Pradesh
3001,11-Sep-20,UT,995,11,645,Uttarakhand
3002,11-Sep-20,WB,3157,57,3016,West Bengal
3003,12-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
3004,12-Apr-20,AP,15,1,2,Andhra Pradesh
3005,12-Apr-20,AR,0,0,0,Arunachal Pradesh
3006,12-Apr-20,AS,1,0,0,Assam
3007,12-Apr-20,BR,0,0,11,Bihar
3008,12-Apr-20,CH,2,0,0,Chandigarh
3009,12-Apr-20,CT,6,0,1,Chhattisgarh
3010,12-Apr-20,DD,0,0,0,Daman and Diu
3011,12-Apr-20,DL,85,5,1,Delhi
3012,12-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3013,12-Apr-20,GA,0,0,0,Goa
3014,12-Apr-20,GJ,48,2,0,Gujarat
3015,12-Apr-20,HP,0,0,4,Himachal Pradesh
3016,12-Apr-20,HR,16,1,8,Haryana
3017,12-Apr-20,JH,2,1,0,Jharkhand
3018,12-Apr-20,JK,21,0,0,Jammu and Kashmir
3019,12-Apr-20,KA,17,0,15,Karnataka
3020,12-Apr-20,KL,2,0,36,Kerala
3021,12-Apr-20,LA,0,0,0,Ladakh
3022,12-Apr-20,LD,0,0,0,Lakshadweep
3023,12-Apr-20,MH,221,22,9,Maharashtra
3024,12-Apr-20,ML,0,0,0,Meghalaya
3025,12-Apr-20,MN,0,0,0,Manipur
3026,12-Apr-20,MP,33,3,3,Madhya Pradesh
3027,12-Apr-20,MZ,0,0,0,Mizoram
3028,12-Apr-20,NL,0,0,0,Nagaland
3029,12-Apr-20,OR,0,0,0,Odisha
3030,12-Apr-20,PB,12,0,3,Punjab
3031,12-Apr-20,PY,0,0,0,Puducherry
3032,12-Apr-20,RJ,104,2,5,Rajasthan
3033,12-Apr-20,SK,0,0,0,Sikkim
3034,12-Apr-20,TG,28,2,7,Telangana
3035,12-Apr-20,TN,106,1,6,Tamil Nadu
3036,12-Apr-20,TR,0,0,0,Tripura
3037,12-Apr-20,TT,758,42,114,Total
3038,12-Apr-20,UN,0,0,0,State Unassigned
3039,12-Apr-20,UP,31,0,0,Uttar Pradesh
3040,12-Apr-20,UT,0,0,0,Uttarakhand
3041,12-Apr-20,WB,8,2,3,West Bengal
3042,12-Aug-20,AN,136,0,80,Andaman and Nicobar Islands
3043,12-Aug-20,AP,9597,93,6676,Andhra Pradesh
3044,12-Aug-20,AR,103,0,25,Arunachal Pradesh
3045,12-Aug-20,AS,4593,6,2136,Assam
3046,12-Aug-20,BR,3741,9,3029,Bihar
3047,12-Aug-20,CH,81,1,8,Chandigarh
3048,12-Aug-20,CT,567,5,269,Chhattisgarh
3049,12-Aug-20,DD,0,0,0,Daman and Diu
3050,12-Aug-20,DL,1113,14,1021,Delhi
3051,12-Aug-20,DN,39,0,35,Dadra and Nagar Haveli and Daman and Diu
3052,12-Aug-20,GA,480,3,161,Goa
3053,12-Aug-20,GJ,1152,18,977,Gujarat
3054,12-Aug-20,HP,139,0,89,Himachal Pradesh
3055,12-Aug-20,HR,797,3,612,Haryana
3056,12-Aug-20,JH,788,8,1642,Jharkhand
3057,12-Aug-20,JK,482,8,544,Jammu and Kashmir
3058,12-Aug-20,KA,7883,113,7034,Karnataka
3059,12-Aug-20,KL,1212,6,880,Kerala
3060,12-Aug-20,LA,41,0,19,Ladakh
3061,12-Aug-20,LD,0,0,0,Lakshadweep
3062,12-Aug-20,MH,12712,344,13408,Maharashtra
3063,12-Aug-20,ML,37,0,7,Meghalaya
3064,12-Aug-20,MN,41,0,76,Manipur
3065,12-Aug-20,MP,870,15,643,Madhya Pradesh
3066,12-Aug-20,MZ,25,0,7,Mizoram
3067,12-Aug-20,NL,87,0,128,Nagaland
3068,12-Aug-20,OR,1876,9,1673,Odisha
3069,12-Aug-20,PB,1020,39,422,Punjab
3070,12-Aug-20,PY,481,5,144,Puducherry
3071,12-Aug-20,RJ,1213,11,1249,Rajasthan
3072,12-Aug-20,SK,17,0,16,Sikkim
3073,12-Aug-20,TG,1897,9,1920,Telangana
3074,12-Aug-20,TN,5871,119,5633,Tamil Nadu
3075,12-Aug-20,TR,110,0,182,Tripura
3076,12-Aug-20,TT,67066,950,57759,Total
3077,12-Aug-20,UN,0,0,0,State Unassigned
3078,12-Aug-20,UP,4475,54,4072,Uttar Pradesh
3079,12-Aug-20,UT,454,4,217,Uttarakhand
3080,12-Aug-20,WB,2936,54,2725,West Bengal
3081,12-Jul-20,AN,7,0,8,Andaman and Nicobar Islands
3082,12-Jul-20,AP,1933,19,1019,Andhra Pradesh
3083,12-Jul-20,AR,19,0,13,Arunachal Pradesh
3084,12-Jul-20,AS,735,4,468,Assam
3085,12-Jul-20,BR,1266,7,962,Bihar
3086,12-Jul-20,CH,10,0,4,Chandigarh
3087,12-Jul-20,CT,184,2,83,Chhattisgarh
3088,12-Jul-20,DD,0,0,0,Daman and Diu
3089,12-Jul-20,DL,1573,37,2276,Delhi
3090,12-Jul-20,DN,16,0,31,Dadra and Nagar Haveli and Daman and Diu
3091,12-Jul-20,GA,85,2,59,Goa
3092,12-Jul-20,GJ,879,13,513,Gujarat
3093,12-Jul-20,HP,31,0,21,Himachal Pradesh
3094,12-Jul-20,HR,658,4,589,Haryana
3095,12-Jul-20,JH,97,7,52,Jharkhand
3096,12-Jul-20,JK,357,10,84,Jammu and Kashmir
3097,12-Jul-20,KA,2627,71,693,Karnataka
3098,12-Jul-20,KL,435,2,132,Kerala
3099,12-Jul-20,LA,9,0,0,Ladakh
3100,12-Jul-20,LD,0,0,0,Lakshadweep
3101,12-Jul-20,MH,7827,173,3340,Maharashtra
3102,12-Jul-20,ML,33,0,0,Meghalaya
3103,12-Jul-20,MN,16,0,53,Manipur
3104,12-Jul-20,MP,431,9,197,Madhya Pradesh
3105,12-Jul-20,MZ,4,0,0,Mizoram
3106,12-Jul-20,NL,26,0,14,Nagaland
3107,12-Jul-20,OR,595,5,390,Odisha
3108,12-Jul-20,PB,234,4,352,Punjab
3109,12-Jul-20,PY,81,0,49,Puducherry
3110,12-Jul-20,RJ,644,7,234,Rajasthan
3111,12-Jul-20,SK,4,0,1,Sikkim
3112,12-Jul-20,TG,1269,8,1563,Telangana
3113,12-Jul-20,TN,4244,68,3617,Tamil Nadu
3114,12-Jul-20,TR,105,0,46,Tripura
3115,12-Jul-20,TT,29106,500,18198,Total
3116,12-Jul-20,UN,-392,0,0,State Unassigned
3117,12-Jul-20,UP,1384,21,645,Uttar Pradesh
3118,12-Jul-20,UT,120,1,68,Uttarakhand
3119,12-Jul-20,WB,1560,26,622,West Bengal
3120,12-Jun-20,AN,0,0,0,Andaman and Nicobar Islands
3121,12-Jun-20,AP,207,0,123,Andhra Pradesh
3122,12-Jun-20,AR,19,0,0,Arunachal Pradesh
3123,12-Jun-20,AS,263,2,152,Assam
3124,12-Jun-20,BR,148,1,230,Bihar
3125,12-Jun-20,CH,13,0,2,Chandigarh
3126,12-Jun-20,CT,47,0,123,Chhattisgarh
3127,12-Jun-20,DD,0,0,0,Daman and Diu
3128,12-Jun-20,DL,2137,129,667,Delhi
3129,12-Jun-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3130,12-Jun-20,GA,46,0,2,Goa
3131,12-Jun-20,GJ,495,31,392,Gujarat
3132,12-Jun-20,HP,16,0,17,Himachal Pradesh
3133,12-Jun-20,HR,366,6,214,Haryana
3134,12-Jun-20,JH,57,0,55,Jharkhand
3135,12-Jun-20,JK,156,1,266,Jammu and Kashmir
3136,12-Jun-20,KA,271,7,464,Karnataka
3137,12-Jun-20,KL,78,1,32,Kerala
3138,12-Jun-20,LA,104,0,4,Ladakh
3139,12-Jun-20,LD,0,0,0,Lakshadweep
3140,12-Jun-20,MH,3493,127,1718,Maharashtra
3141,12-Jun-20,ML,0,0,4,Meghalaya
3142,12-Jun-20,MN,19,0,0,Manipur
3143,12-Jun-20,MP,202,9,159,Madhya Pradesh
3144,12-Jun-20,MZ,2,0,0,Mizoram
3145,12-Jun-20,NL,26,0,28,Nagaland
3146,12-Jun-20,OR,112,1,120,Odisha
3147,12-Jun-20,PB,99,4,23,Punjab
3148,12-Jun-20,PY,6,1,9,Puducherry
3149,12-Jun-20,RJ,230,7,236,Rajasthan
3150,12-Jun-20,SK,50,0,0,Sikkim
3151,12-Jun-20,TG,164,9,285,Telangana
3152,12-Jun-20,TN,1982,18,1342,Tamil Nadu
3153,12-Jun-20,TR,41,0,0,Tripura
3154,12-Jun-20,TT,11306,388,7263,Total
3155,12-Jun-20,UN,-616,0,0,State Unassigned
3156,12-Jun-20,UP,528,20,317,Uttar Pradesh
3157,12-Jun-20,UT,69,5,61,Uttarakhand
3158,12-Jun-20,WB,476,9,218,West Bengal
3159,12-May-20,AN,0,0,0,Andaman and Nicobar Islands
3160,12-May-20,AP,71,1,58,Andhra Pradesh
3161,12-May-20,AR,0,0,0,Arunachal Pradesh
3162,12-May-20,AS,0,0,0,Assam
3163,12-May-20,BR,130,0,5,Bihar
3164,12-May-20,CH,6,0,2,Chandigarh
3165,12-May-20,CT,0,0,1,Chhattisgarh
3166,12-May-20,DD,0,0,0,Daman and Diu
3167,12-May-20,DL,406,13,383,Delhi
3168,12-May-20,DN,0,0,1,Dadra and Nagar Haveli and Daman and Diu
3169,12-May-20,GA,0,0,0,Goa
3170,12-May-20,GJ,362,24,466,Gujarat
3171,12-May-20,HP,8,0,0,Himachal Pradesh
3172,12-May-20,HR,50,0,5,Haryana
3173,12-May-20,JH,11,0,1,Jharkhand
3174,12-May-20,JK,55,0,28,Jammu and Kashmir
3175,12-May-20,KA,63,0,7,Karnataka
3176,12-May-20,KL,5,0,0,Kerala
3177,12-May-20,LA,0,0,0,Ladakh
3178,12-May-20,LD,0,0,0,Lakshadweep
3179,12-May-20,MH,1026,53,339,Maharashtra
3180,12-May-20,ML,0,0,0,Meghalaya
3181,12-May-20,MN,0,0,0,Manipur
3182,12-May-20,MP,201,4,113,Madhya Pradesh
3183,12-May-20,MZ,0,0,0,Mizoram
3184,12-May-20,NL,0,0,0,Nagaland
3185,12-May-20,OR,22,0,31,Odisha
3186,12-May-20,PB,37,1,3,Punjab
3187,12-May-20,PY,0,0,0,Puducherry
3188,12-May-20,RJ,138,4,130,Rajasthan
3189,12-May-20,SK,0,0,0,Sikkim
3190,12-May-20,TG,51,2,21,Telangana
3191,12-May-20,TN,716,8,83,Tamil Nadu
3192,12-May-20,TR,2,0,0,Tripura
3193,12-May-20,TT,3562,120,1905,Total
3194,12-May-20,UN,0,0,0,State Unassigned
3195,12-May-20,UP,91,2,115,Uttar Pradesh
3196,12-May-20,UT,1,0,0,Uttarakhand
3197,12-May-20,WB,110,8,113,West Bengal
3198,12-Oct-20,AN,18,0,6,Andaman and Nicobar Islands
3199,12-Oct-20,AP,3224,32,5504,Andhra Pradesh
3200,12-Oct-20,AR,220,0,171,Arunachal Pradesh
3201,12-Oct-20,AS,1521,10,1457,Assam
3202,12-Oct-20,BR,732,9,1369,Bihar
3203,12-Oct-20,CH,94,1,111,Chandigarh
3204,12-Oct-20,CT,2875,33,2769,Chhattisgarh
3205,12-Oct-20,DD,0,0,0,Daman and Diu
3206,12-Oct-20,DL,1849,40,2975,Delhi
3207,12-Oct-20,DN,5,0,5,Dadra and Nagar Haveli and Daman and Diu
3208,12-Oct-20,GA,308,4,495,Goa
3209,12-Oct-20,GJ,1169,8,1442,Gujarat
3210,12-Oct-20,HP,170,1,219,Himachal Pradesh
3211,12-Oct-20,HR,1066,13,1225,Haryana
3212,12-Oct-20,JH,510,11,890,Jharkhand
3213,12-Oct-20,JK,398,11,861,Jammu and Kashmir
3214,12-Oct-20,KA,7606,70,12030,Karnataka
3215,12-Oct-20,KL,5930,22,7836,Kerala
3216,12-Oct-20,LA,70,0,89,Ladakh
3217,12-Oct-20,LD,0,0,0,Lakshadweep
3218,12-Oct-20,MH,7089,169,15656,Maharashtra
3219,12-Oct-20,ML,88,1,131,Meghalaya
3220,12-Oct-20,MN,230,2,203,Manipur
3221,12-Oct-20,MP,1478,21,1702,Madhya Pradesh
3222,12-Oct-20,MZ,9,0,36,Mizoram
3223,12-Oct-20,NL,221,1,70,Nagaland
3224,12-Oct-20,OR,2423,18,2577,Odisha
3225,12-Oct-20,PB,562,27,1552,Punjab
3226,12-Oct-20,PY,188,2,264,Puducherry
3227,12-Oct-20,RJ,2132,15,1858,Rajasthan
3228,12-Oct-20,SK,7,1,5,Sikkim
3229,12-Oct-20,TG,1021,6,2214,Telangana
3230,12-Oct-20,TN,4879,62,5165,Tamil Nadu
3231,12-Oct-20,TR,109,1,317,Tripura
3232,12-Oct-20,TT,54262,710,78365,Total
3233,12-Oct-20,UN,0,0,0,State Unassigned
3234,12-Oct-20,UP,2182,44,3342,Uttar Pradesh
3235,12-Oct-20,UT,296,15,664,Uttarakhand
3236,12-Oct-20,WB,3583,60,3155,West Bengal
3237,12-Sep-20,AN,27,0,45,Andaman and Nicobar Islands
3238,12-Sep-20,AP,9901,67,10292,Andhra Pradesh
3239,12-Sep-20,AR,136,0,127,Arunachal Pradesh
3240,12-Sep-20,AS,2132,23,2553,Assam
3241,12-Sep-20,BR,1421,11,1700,Bihar
3242,12-Sep-20,CH,250,6,264,Chandigarh
3243,12-Sep-20,CT,3120,21,855,Chhattisgarh
3244,12-Sep-20,DD,0,0,0,Daman and Diu
3245,12-Sep-20,DL,4321,28,3141,Delhi
3246,12-Sep-20,DN,29,0,30,Dadra and Nagar Haveli and Daman and Diu
3247,12-Sep-20,GA,740,10,511,Goa
3248,12-Sep-20,GJ,1365,15,1335,Gujarat
3249,12-Sep-20,HP,445,2,123,Himachal Pradesh
3250,12-Sep-20,HR,2783,24,2188,Haryana
3251,12-Sep-20,JH,1420,10,1746,Jharkhand
3252,12-Sep-20,JK,1698,10,596,Jammu and Kashmir
3253,12-Sep-20,KA,9140,94,9557,Karnataka
3254,12-Sep-20,KL,2885,15,1944,Kerala
3255,12-Sep-20,LA,66,1,27,Ladakh
3256,12-Sep-20,LD,0,0,0,Lakshadweep
3257,12-Sep-20,MH,22084,391,13489,Maharashtra
3258,12-Sep-20,ML,168,1,131,Meghalaya
3259,12-Sep-20,MN,152,1,100,Manipur
3260,12-Sep-20,MP,2347,37,1462,Madhya Pradesh
3261,12-Sep-20,MZ,26,0,33,Mizoram
3262,12-Sep-20,NL,118,0,31,Nagaland
3263,12-Sep-20,OR,3777,11,3217,Odisha
3264,12-Sep-20,PB,2441,76,2077,Punjab
3265,12-Sep-20,PY,419,5,445,Puducherry
3266,12-Sep-20,RJ,1669,14,932,Rajasthan
3267,12-Sep-20,SK,29,2,17,Sikkim
3268,12-Sep-20,TG,2278,10,2458,Telangana
3269,12-Sep-20,TN,5495,76,6227,Tamil Nadu
3270,12-Sep-20,TR,470,10,479,Tripura
3271,12-Sep-20,TT,94414,1111,77862,Total
3272,12-Sep-20,UN,0,0,0,State Unassigned
3273,12-Sep-20,UP,6786,67,6085,Uttar Pradesh
3274,12-Sep-20,UT,1115,14,603,Uttarakhand
3275,12-Sep-20,WB,3161,59,3042,West Bengal
3276,13-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
3277,13-Apr-20,AP,19,0,0,Andhra Pradesh
3278,13-Apr-20,AR,0,0,0,Arunachal Pradesh
3279,13-Apr-20,AS,2,0,0,Assam
3280,13-Apr-20,BR,2,0,2,Bihar
3281,13-Apr-20,CH,0,0,0,Chandigarh
3282,13-Apr-20,CT,0,0,0,Chhattisgarh
3283,13-Apr-20,DD,0,0,0,Daman and Diu
3284,13-Apr-20,DL,356,4,3,Delhi
3285,13-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
3286,13-Apr-20,GA,0,0,0,Goa
3287,13-Apr-20,GJ,56,2,10,Gujarat
3288,13-Apr-20,HP,0,0,0,Himachal Pradesh
3289,13-Apr-20,HR,1,0,7,Haryana
3290,13-Apr-20,JH,5,0,0,Jharkhand
3291,13-Apr-20,JK,25,0,10,Jammu and Kashmir
3292,13-Apr-20,KA,15,2,6,Karnataka
3293,13-Apr-20,KL,3,0,19,Kerala
3294,13-Apr-20,LA,2,0,1,Ladakh
3295,13-Apr-20,LD,0,0,0,Lakshadweep
3296,13-Apr-20,MH,352,11,12,Maharashtra
3297,13-Apr-20,ML,1,0,0,Meghalaya
3298,13-Apr-20,MN,0,0,0,Manipur
3299,13-Apr-20,MP,52,7,10,Madhya Pradesh
3300,13-Apr-20,MZ,0,0,0,Mizoram
3301,13-Apr-20,NL,0,0,0,Nagaland
3302,13-Apr-20,OR,1,0,6,Odisha
3303,13-Apr-20,PB,6,0,2,Punjab
3304,13-Apr-20,PY,0,0,0,Puducherry
3305,13-Apr-20,RJ,93,0,0,Rajasthan
3306,13-Apr-20,SK,0,0,0,Sikkim
3307,13-Apr-20,TG,61,1,0,Telangana
3308,13-Apr-20,TN,98,0,8,Tamil Nadu
3309,13-Apr-20,TR,0,0,0,Tripura
3310,13-Apr-20,TT,1243,27,112,Total
3311,13-Apr-20,UN,0,0,0,State Unassigned
3312,13-Apr-20,UP,75,0,4,Uttar Pradesh
3313,13-Apr-20,UT,0,0,2,Uttarakhand
3314,13-Apr-20,WB,18,0,10,West Bengal
3315,13-Aug-20,AN,137,1,95,Andaman and Nicobar Islands
3316,13-Aug-20,AP,9996,82,9499,Andhra Pradesh
3317,13-Aug-20,AR,82,1,59,Arunachal Pradesh
3318,13-Aug-20,AS,2796,8,2174,Assam
3319,13-Aug-20,BR,3906,10,2439,Bihar
3320,13-Aug-20,CH,91,1,53,Chandigarh
3321,13-Aug-20,CT,478,8,150,Chhattisgarh
3322,13-Aug-20,DD,0,0,0,Daman and Diu
3323,13-Aug-20,DL,956,14,913,Delhi
3324,13-Aug-20,DN,46,0,38,Dadra and Nagar Haveli and Daman and Diu
3325,13-Aug-20,GA,570,2,271,Goa
3326,13-Aug-20,GJ,1092,18,1046,Gujarat
3327,13-Aug-20,HP,180,1,73,Himachal Pradesh
3328,13-Aug-20,HR,793,8,792,Haryana
3329,13-Aug-20,JH,693,7,816,Jharkhand
3330,13-Aug-20,JK,536,11,779,Jammu and Kashmir
3331,13-Aug-20,KA,6706,103,8609,Karnataka
3332,13-Aug-20,KL,1564,3,766,Kerala
3333,13-Aug-20,LA,38,0,8,Ladakh
3334,13-Aug-20,LD,0,0,0,Lakshadweep
3335,13-Aug-20,MH,11813,413,9115,Maharashtra
3336,13-Aug-20,ML,14,0,30,Meghalaya
3337,13-Aug-20,MN,130,1,64,Manipur
3338,13-Aug-20,MP,1014,17,596,Madhya Pradesh
3339,13-Aug-20,MZ,1,0,13,Mizoram
3340,13-Aug-20,NL,50,0,26,Nagaland
3341,13-Aug-20,OR,1981,9,1422,Odisha
3342,13-Aug-20,PB,1027,31,627,Punjab
3343,13-Aug-20,PY,299,6,152,Puducherry
3344,13-Aug-20,RJ,1314,11,171,Rajasthan
3345,13-Aug-20,SK,1,0,31,Sikkim
3346,13-Aug-20,TG,1931,11,1780,Telangana
3347,13-Aug-20,TN,5835,119,5146,Tamil Nadu
3348,13-Aug-20,TR,121,1,74,Tripura
3349,13-Aug-20,TT,64141,1006,54776,Total
3350,13-Aug-20,UN,0,0,0,State Unassigned
3351,13-Aug-20,UP,4537,50,4125,Uttar Pradesh
3352,13-Aug-20,UT,416,3,327,Uttarakhand
3353,13-Aug-20,WB,2997,56,2497,West Bengal
3354,13-Jul-20,AN,3,0,9,Andaman and Nicobar Islands
3355,13-Jul-20,AP,1935,37,1052,Andhra Pradesh
3356,13-Jul-20,AR,27,1,7,Arunachal Pradesh
3357,13-Jul-20,AS,1001,4,522,Assam
3358,13-Jul-20,BR,1116,9,411,Bihar
3359,13-Jul-20,CH,29,0,6,Chandigarh
3360,13-Jul-20,CT,184,0,49,Chhattisgarh
3361,13-Jul-20,DD,0,0,0,Daman and Diu
3362,13-Jul-20,DL,1246,40,1344,Delhi
3363,13-Jul-20,DN,25,0,42,Dadra and Nagar Haveli and Daman and Diu
3364,13-Jul-20,GA,130,3,53,Goa
3365,13-Jul-20,GJ,902,10,608,Gujarat
3366,13-Jul-20,HP,30,0,11,Himachal Pradesh
3367,13-Jul-20,HR,689,7,654,Haryana
3368,13-Jul-20,JH,203,2,43,Jharkhand
3369,13-Jul-20,JK,314,8,116,Jammu and Kashmir
3370,13-Jul-20,KA,2738,73,838,Karnataka
3371,13-Jul-20,KL,449,2,162,Kerala
3372,13-Jul-20,LA,7,0,18,Ladakh
3373,13-Jul-20,LD,0,0,0,Lakshadweep
3374,13-Jul-20,MH,6497,193,4182,Maharashtra
3375,13-Jul-20,ML,21,0,1,Meghalaya
3376,13-Jul-20,MN,17,0,74,Manipur
3377,13-Jul-20,MP,575,10,332,Madhya Pradesh
3378,13-Jul-20,MZ,2,0,1,Mizoram
3379,13-Jul-20,NL,71,0,13,Nagaland
3380,13-Jul-20,OR,616,7,505,Odisha
3381,13-Jul-20,PB,357,5,194,Punjab
3382,13-Jul-20,PY,50,0,46,Puducherry
3383,13-Jul-20,RJ,544,8,527,Rajasthan
3384,13-Jul-20,SK,2,0,6,Sikkim
3385,13-Jul-20,TG,1550,9,1197,Telangana
3386,13-Jul-20,TN,4328,66,3035,Tamil Nadu
3387,13-Jul-20,TR,26,0,54,Tripura
3388,13-Jul-20,TT,28178,541,17683,Total
3389,13-Jul-20,UN,-666,0,0,State Unassigned
3390,13-Jul-20,UP,1654,21,869,Uttar Pradesh
3391,13-Jul-20,UT,71,2,70,Uttarakhand
3392,13-Jul-20,WB,1435,24,632,West Bengal
3393,13-Jun-20,AN,0,0,0,Andaman and Nicobar Islands
3394,13-Jun-20,AP,222,2,94,Andhra Pradesh
3395,13-Jun-20,AR,5,0,2,Arunachal Pradesh
3396,13-Jun-20,AS,207,0,221,Assam
3397,13-Jun-20,BR,193,0,370,Bihar
3398,13-Jun-20,CH,5,0,0,Chandigarh
3399,13-Jun-20,CT,105,0,87,Chhattisgarh
3400,13-Jun-20,DD,0,0,0,Daman and Diu
3401,13-Jun-20,DL,2134,57,1547,Delhi
